YAL001C,TFC3,125.0000000000000000,475.0000000000000000,475.0000000000000000
YAL002W,VPS8,736.0000000000000000,,
YAL005C,SSA1,269000.0000000000000000,77.0000000000000000,77.0000000000000000
YAL007C,ERP2,26300.0000000000000000,49.0000000000000000,49.0000000000000000
YAL008W,,1920.0000000000000000,26.0000000000000000,26.0000000000000000
YAL009W,,861.0000000000000000,,
YAL010C,,768.0000000000000000,43.0000000000000000,43.0000000000000000
YAL011W,,1380.0000000000000000,56.0000000000000000,56.0000000000000000
YAL012W,CYS3,38300.0000000000000000,,
YAL016W,TPD3,16900.0000000000000000,180.0000000000000000,180.0000000000000000
YAL017W,PSK1,967.0000000000000000,3.0000000000000000,3.0000000000000000
YAL019W,,6800.0000000000000000,28.0000000000000000,28.0000000000000000
YAL021C,CCR4,2780.0000000000000000,224.0000000000000000,224.0000000000000000
YAL022C,,217.0000000000000000,3.0000000000000000,3.0000000000000000
YAL023C,,6510.0000000000000000,61.0000000000000000,61.0000000000000000
YAL024C,LTE1,304.0000000000000000,144.0000000000000000,144.0000000000000000
YAL026C,DRS2,606.0000000000000000,20.0000000000000000,20.0000000000000000
YAL027W,,1170.0000000000000000,36.0000000000000000,36.0000000000000000
YAL029C,MYO4,2210.0000000000000000,,
YAL031C,,227.0000000000000000,17.0000000000000000,17.0000000000000000
YAL032C,PRP45,1670.0000000000000000,474.0000000000000000,474.0000000000000000
YAL033W,POP5,2230.0000000000000000,47.0000000000000000,47.0000000000000000
YAL034W-A,MTW1,2610.0000000000000000,-599.0000000000000000,300.0000000000000000
YAL035W,FUN12,13400.0000000000000000,321.0000000000000000,321.0000000000000000
YAL036C,YAL036C,11700.0000000000000000,57.0000000000000000,57.0000000000000000
YAL038W,CDC19,291000.0000000000000000,,
YAL039C,,3870.0000000000000000,2.0000000000000000,2.0000000000000000
YAL041W,CDC24,1010.0000000000000000,73.0000000000000000,73.0000000000000000
YAL043C,PTA1,3730.0000000000000000,,
YAL044C,,3510.0000000000000000,,
YAL044W-A,,238.0000000000000000,,
YAL046C,,259.0000000000000000,115997.0000000000000000,115997.0000000000000000
YAL047C,SPC72,639.0000000000000000,-191.0000000000000000,300.0000000000000000
YAL049C,,1800.0000000000000000,560.0000000000000000,560.0000000000000000
YAL051W,,92.3000000000000000,,
YAL053W,,414.0000000000000000,29.0000000000000000,29.0000000000000000
YAL054C,,2890.0000000000000000,29.0000000000000000,29.0000000000000000
YAL055W,,259.0000000000000000,70.0000000000000000,70.0000000000000000
YAL056W,,,8.0000000000000000,8.0000000000000000
YAL058W,,4760.0000000000000000,71.0000000000000000,71.0000000000000000
YAL059W,,2840.0000000000000000,36.0000000000000000,36.0000000000000000
YAL060W,,8730.0000000000000000,68.0000000000000000,68.0000000000000000
YAL061W,,3090.0000000000000000,,
YAR002C-A,ERP1,20700.0000000000000000,33.0000000000000000,33.0000000000000000
YAR002W,NUP60,4590.0000000000000000,15.0000000000000000,15.0000000000000000
YAR003W,SWD1,907.0000000000000000,42.0000000000000000,42.0000000000000000
YAR007C,RFA1,4100.0000000000000000,35.0000000000000000,35.0000000000000000
YAR009C,,2220.0000000000000000,,
YAR014C,BUD14,538.0000000000000000,29.0000000000000000,29.0000000000000000
YAR015W,,4280.0000000000000000,77.0000000000000000,77.0000000000000000
YAR019C,,238.0000000000000000,109.0000000000000000,109.0000000000000000
YAR027W,,1690.0000000000000000,,
YAR028W,,1840.0000000000000000,62.0000000000000000,62.0000000000000000
YAR031W,,259.0000000000000000,104.0000000000000000,104.0000000000000000
YAR044W,,846.0000000000000000,,
YAR062W,,,54.0000000000000000,54.0000000000000000
YAR064W,,1520.0000000000000000,,
YAR071W,,1460.0000000000000000,10.0000000000000000,10.0000000000000000
YBL001C,,1900.0000000000000000,124.0000000000000000,124.0000000000000000
YBL002W,,443000.0000000000000000,-1503.0000000000000000,300.0000000000000000
YBL003C,HTA2,32100.0000000000000000,167.0000000000000000,167.0000000000000000
YBL005W,,166.0000000000000000,51.0000000000000000,51.0000000000000000
YBL007C,SLA1,952.0000000000000000,41.0000000000000000,41.0000000000000000
YBL008W,,846.0000000000000000,49.0000000000000000,49.0000000000000000
YBL010C,,1320.0000000000000000,111.0000000000000000,111.0000000000000000
YBL011W,,1050.0000000000000000,205.0000000000000000,205.0000000000000000
YBL013W,,1070.0000000000000000,,
YBL014C,,237.0000000000000000,33.0000000000000000,33.0000000000000000
YBL015W,,4890.0000000000000000,6.0000000000000000,6.0000000000000000
YBL016W,,8480.0000000000000000,43.0000000000000000,43.0000000000000000
YBL017C,PEP1,7210.0000000000000000,30.0000000000000000,30.0000000000000000
YBL018C,POP8,4870.0000000000000000,45.0000000000000000,45.0000000000000000
YBL019W,,414.0000000000000000,40.0000000000000000,40.0000000000000000
YBL021C,,2510.0000000000000000,51.0000000000000000,51.0000000000000000
YBL022C,PIM1,14500.0000000000000000,,
YBL023C,MCM2,1690.0000000000000000,124.0000000000000000,124.0000000000000000
YBL024W,,16100.0000000000000000,36.0000000000000000,36.0000000000000000
YBL025W,,,411.0000000000000000,411.0000000000000000
YBL026W,LSM2,2210.0000000000000000,31.0000000000000000,31.0000000000000000
YBL027W,RPL19B,225000.0000000000000000,48.0000000000000000,48.0000000000000000
YBL028C,,6210.0000000000000000,73.0000000000000000,73.0000000000000000
YBL029C-A,,996.0000000000000000,12.0000000000000000,12.0000000000000000
YBL029W,,,31.0000000000000000,31.0000000000000000
YBL031W,,264.0000000000000000,,
YBL032W,HEK2,15600.0000000000000000,-283.0000000000000000,300.0000000000000000
YBL033C,,9520.0000000000000000,-497.0000000000000000,300.0000000000000000
YBL034C,,521.0000000000000000,100.0000000000000000,100.0000000000000000
YBL035C,POL12,11200.0000000000000000,52.0000000000000000,52.0000000000000000
YBL036C,,4890.0000000000000000,-80.0000000000000000,300.0000000000000000
YBL037W,,1590.0000000000000000,47.0000000000000000,47.0000000000000000
YBL038W,MRPL16,2880.0000000000000000,276.0000000000000000,276.0000000000000000
YBL039C,URA7,57600.0000000000000000,389.0000000000000000,389.0000000000000000
YBL040C,,,96.0000000000000000,96.0000000000000000
YBL042C,,,-526.0000000000000000,300.0000000000000000
YBL045C,COR1,19300.0000000000000000,291.0000000000000000,291.0000000000000000
YBL046W,YBL046W,1010.0000000000000000,65.0000000000000000,65.0000000000000000
YBL047C,EDE1,1380.0000000000000000,74.0000000000000000,74.0000000000000000
YBL051C,,4630.0000000000000000,20.0000000000000000,20.0000000000000000
YBL052C,,,7.0000000000000000,7.0000000000000000
YBL054W,,830.0000000000000000,18.0000000000000000,18.0000000000000000
YBL055C,,1460.0000000000000000,58.0000000000000000,58.0000000000000000
YBL056W,PTC3,19700.0000000000000000,54.0000000000000000,54.0000000000000000
YBL057C,,2190.0000000000000000,34.0000000000000000,34.0000000000000000
YBL058W,SHP1,3200.0000000000000000,62.0000000000000000,62.0000000000000000
YBL059C-A,,279.0000000000000000,58.0000000000000000,58.0000000000000000
YBL059W,,623.0000000000000000,71.0000000000000000,71.0000000000000000
YBL060W,,,22.0000000000000000,22.0000000000000000
YBL061C,SKT5,2580.0000000000000000,10.0000000000000000,10.0000000000000000
YBL063W,,56.9000000000000000,,
YBL064C,,4510.0000000000000000,117.0000000000000000,117.0000000000000000
YBL067C,,125.0000000000000000,32.0000000000000000,32.0000000000000000
YBL068W,,5280.0000000000000000,116.0000000000000000,116.0000000000000000
YBL069W,,,6.0000000000000000,6.0000000000000000
YBL071W-A,,8400.0000000000000000,,
YBL072C,RPS8A,15900.0000000000000000,,
YBL074C,AAR2,7330.0000000000000000,250.0000000000000000,250.0000000000000000
YBL075C,SSA3,6440.0000000000000000,59.0000000000000000,59.0000000000000000
YBL076C,ILS1,23300.0000000000000000,88.0000000000000000,88.0000000000000000
YBL078C,,2010.0000000000000000,289.0000000000000000,289.0000000000000000
YBL079W,,1560.0000000000000000,20.0000000000000000,20.0000000000000000
YBL080C,,1390.0000000000000000,,
YBL082C,,,30.0000000000000000,30.0000000000000000
YBL084C,CDC27,593.0000000000000000,3.0000000000000000,3.0000000000000000
YBL085W,BOI1,1040.0000000000000000,3.0000000000000000,3.0000000000000000
YBL086C,,396.0000000000000000,32.0000000000000000,32.0000000000000000
YBL090W,MRP21,1270.0000000000000000,66.0000000000000000,66.0000000000000000
YBL091C,,1080.0000000000000000,36.0000000000000000,36.0000000000000000
YBL091C-A,,358.0000000000000000,15.0000000000000000,15.0000000000000000
YBL093C,,6120.0000000000000000,123.0000000000000000,123.0000000000000000
YBL095W,,704.0000000000000000,46.0000000000000000,46.0000000000000000
YBL097W,,704.0000000000000000,3.0000000000000000,3.0000000000000000
YBL098W,,556.0000000000000000,175.0000000000000000,175.0000000000000000
YBL099W,ATP1,41500.0000000000000000,49.0000000000000000,49.0000000000000000
YBL101C,,799.0000000000000000,68.0000000000000000,68.0000000000000000
YBL102W,,279.0000000000000000,,
YBL103C,,1050.0000000000000000,36.0000000000000000,36.0000000000000000
YBL104C,YBL104C,184.0000000000000000,,
YBL107C,,768.0000000000000000,8.0000000000000000,8.0000000000000000
YBL108W,,,8.0000000000000000,8.0000000000000000
YBL111C,,279.0000000000000000,,
YBR001C,,2500.0000000000000000,29.0000000000000000,29.0000000000000000
YBR002C,,8970.0000000000000000,,
YBR003W,,1560.0000000000000000,64.0000000000000000,64.0000000000000000
YBR006W,,,31.0000000000000000,31.0000000000000000
YBR007C,,377.0000000000000000,20.0000000000000000,20.0000000000000000
YBR009C,HHF1,524000.0000000000000000,62.0000000000000000,62.0000000000000000
YBR010W,,213000.0000000000000000,-814.0000000000000000,300.0000000000000000
YBR011C,IPP1,68400.0000000000000000,883.0000000000000000,883.0000000000000000
YBR015C,,6730.0000000000000000,15.0000000000000000,15.0000000000000000
YBR016W,,1760.0000000000000000,98.0000000000000000,98.0000000000000000
YBR017C,KAP104,2130.0000000000000000,41.0000000000000000,41.0000000000000000
YBR022W,,1170.0000000000000000,65.0000000000000000,65.0000000000000000
YBR023C,,1510.0000000000000000,49.0000000000000000,49.0000000000000000
YBR024W,,1480.0000000000000000,13.0000000000000000,13.0000000000000000
YBR025C,YBR025C,36800.0000000000000000,136.0000000000000000,136.0000000000000000
YBR026C,,1560.0000000000000000,23.0000000000000000,23.0000000000000000
YBR028C,,1470.0000000000000000,64.0000000000000000,64.0000000000000000
YBR030W,,7880.0000000000000000,37.0000000000000000,37.0000000000000000
YBR034C,,37600.0000000000000000,43.0000000000000000,43.0000000000000000
YBR036C,,,31.0000000000000000,31.0000000000000000
YBR037C,,2550.0000000000000000,74.0000000000000000,74.0000000000000000
YBR039W,ATP3,28100.0000000000000000,-169.0000000000000000,300.0000000000000000
YBR041W,,16900.0000000000000000,,
YBR042C,,2010.0000000000000000,,
YBR043C,,279.0000000000000000,30.0000000000000000,30.0000000000000000
YBR046C,,,2.0000000000000000,2.0000000000000000
YBR047W,,2160.0000000000000000,,
YBR048W,RPS11B,1200.0000000000000000,19.0000000000000000,19.0000000000000000
YBR049C,REB1,7510.0000000000000000,12.0000000000000000,12.0000000000000000
YBR052C,YBR052C,7060.0000000000000000,-551.0000000000000000,300.0000000000000000
YBR053C,,4190.0000000000000000,20.0000000000000000,20.0000000000000000
YBR054W,,1950.0000000000000000,83.0000000000000000,83.0000000000000000
YBR055C,PRP6,2250.0000000000000000,2.0000000000000000,2.0000000000000000
YBR056W,,1960.0000000000000000,3.0000000000000000,3.0000000000000000
YBR057C,,3400.0000000000000000,40.0000000000000000,40.0000000000000000
YBR058C,,3040.0000000000000000,39.0000000000000000,39.0000000000000000
YBR059C,,3000.0000000000000000,131.0000000000000000,131.0000000000000000
YBR060C,ORC2,1700.0000000000000000,25.0000000000000000,25.0000000000000000
YBR061C,,4110.0000000000000000,39.0000000000000000,39.0000000000000000
YBR062C,,195.0000000000000000,8.0000000000000000,8.0000000000000000
YBR065C,ECM2,4260.0000000000000000,41.0000000000000000,41.0000000000000000
YBR066C,,704.0000000000000000,10.0000000000000000,10.0000000000000000
YBR067C,,35600.0000000000000000,233.0000000000000000,233.0000000000000000
YBR068C,,8660.0000000000000000,18.0000000000000000,18.0000000000000000
YBR069C,,504.0000000000000000,42.0000000000000000,42.0000000000000000
YBR070C,,339.0000000000000000,43.0000000000000000,43.0000000000000000
YBR071W,,1200.0000000000000000,3.0000000000000000,3.0000000000000000
YBR072W,,19300.0000000000000000,-113.0000000000000000,300.0000000000000000
YBR073W,,1270.0000000000000000,30.0000000000000000,30.0000000000000000
YBR077C,,3490.0000000000000000,539.0000000000000000,539.0000000000000000
YBR079C,RPG1,52700.0000000000000000,,
YBR080C,,5920.0000000000000000,37.0000000000000000,37.0000000000000000
YBR081C,SPT7,2360.0000000000000000,193.0000000000000000,193.0000000000000000
YBR082C,,13500.0000000000000000,12.0000000000000000,12.0000000000000000
YBR083W,,530.0000000000000000,,
YBR084C-A,RPL19A,97700.0000000000000000,985.0000000000000000,985.0000000000000000
YBR084W,MIS1,11400.0000000000000000,73.0000000000000000,73.0000000000000000
YBR085W,,1080.0000000000000000,21.0000000000000000,21.0000000000000000
YBR086C,IST2,,482.0000000000000000,482.0000000000000000
YBR087W,RFC5,5040.0000000000000000,138.0000000000000000,138.0000000000000000
