YOR018W,cytoplasm,
YPL083C,mitochondrion,outer
YPL087W,vacuole,
YPL120W,vacuole,
YPL112C,peroxisome,
YPL134C,mitochondrion,inner
YML131W,cytoplasm,
YMR097C,mitochondrion,inner
YDR090C,cell periphery,
YDR091C,cytoplasm,
YMR171C,endosome,
YMR177W,mitochondrion,
YDR458C,nuclear periphery,
YDR479C,cytoplasm,
YDR479C,punctate composite,
YDR486C,vacuolar membrane,
YDR492W,ER,
YDR003W,cytoplasm,
YDR003W,vacuole,
YDR205W,ER,
YDR210W,cell periphery,
YMR266W,cell periphery,
YMR272C,ER,
YMR292W,ER,
YML072C,cell periphery,
YMR215W,cytoplasm,
YMR215W,ER,
YMR009W,cytoplasm,
YMR009W,nucleus,
YMR010W,early Golgi,
YMR010W,punctate composite,
YMR200W,ER,
YML038C,early Golgi,
YML034W,nuclear periphery,
YML030W,mitochondrion,
YML018C,vacuolar membrane,
YML107C,nuclear periphery,
YDR153C,late Golgi,
YDR236C,cytoplasm,
YMR166C,mitochondrion,inner
YDR100W,early Golgi,
YMR123W,ER,
YDR128W,vacuolar membrane,
YDR141C,early Golgi,
YDR141C,punctate composite,
YDR200C,cytoplasm,
YMR241W,mitochondrion,inner
YDR434W,ER,
YDR437W,ER,
YDR452W,vacuole,
YDR456W,endosome,
YMR077C,endosome,
YMR077C,vacuolar membrane,
YMR026C,peroxisome,
YDR503C,Golgi,
YLR208W,ER to Golgi,
YDR119W,vacuolar membrane,
YML071C,punctate composite,
YML067C,ER,
YMR059W,mitochondrion,outer
YML048W,ER,
YMR071C,late Golgi,
YMR253C,early Golgi,
YMR253C,punctate composite,
YDR229W,vacuolar membrane,
YDR231C,mitochondrion,inner
YDR233C,cell periphery,
YDR233C,ER,
YML059C,ER,
YML055W,ER,
YMR221C,vacuole,
YMR237W,late Golgi,
YMR238W,ER,
YAR002C-A,vacuolar membrane,
YDR348C,bud neck,
YDR348C,cell periphery,
YDR284C,vacuolar membrane,
YDR265W,peroxisome,
YDR275W,lipid particle,
YDR281C,vacuole,
