YAL001C,YGR047C,b_affinitycapturewestern,16805,1
YAL001C,YOR110W,b_affinitycapturems,16807,2
YAL001C,YOR110W,b_affinitycapturewestern,16809,1
YAL002W,YLR396C,b_affinitycapturems,16811,2
YAL002W,YLR396C,b_affinitycapturewestern,16813,1
YAL002W,YMR231W,b_affinitycapturems,16815,2
YAL002W,YMR231W,b_affinitycapturewestern,16817,1
YAL002W,YPL045W,b_affinitycapturems,16819,2
YAL002W,YPL045W,b_affinitycapturewestern,16821,1
YAL003W,YBR118W,b_affinitycapturems,16823,2
YAL003W,YBR118W,b_cocrystalstructure,16825,1
YAL003W,YBR118W,b_unknown,16827,2
YAL003W,YKL081W,b_affinitycapturems,16829,2
YAL003W,YKL081W,b_unknown,16831,1
YAL003W,YPR080W,b_cocrystalstructure,16833,1
YAL003W,YPR080W,b_unknown,16835,1
YAL005C,YAR002W,b_affinitycapturems,16837,1
YAL005C,YAR002W,b_affinitycapturewestern,16839,1
YAL005C,YAR002W,b_reconstitutedcomplex,16841,2
YAL005C,YDR172W,b_affinitycapturewestern,16843,1
YAL005C,YDR172W,b_reconstitutedcomplex,16845,1
YAL005C,YDR192C,b_affinitycapturems,16847,1
YAL005C,YDR192C,b_reconstitutedcomplex,16849,1
YAL005C,YDR510W,b_affinitycapturems,16851,2
YAL005C,YER165W,b_affinitycapturewestern,16853,1
YAL005C,YER165W,b_reconstitutedcomplex,16855,1
YAL005C,YLL024C,b_affinitycapturems,16857,1
YAL005C,YLL024C,b_cofractionation,16859,1
YAL005C,YLR310C,b_affinitycapturewestern,16861,1
YAL005C,YLR310C,b_reconstitutedcomplex,16863,1
YAL005C,YLR310C,b_unknown,16865,1
YAL005C,YLR335W,b_affinitycapturems,16867,1
YAL005C,YLR335W,b_reconstitutedcomplex,16869,1
YAL005C,YLR347C,b_affinitycapturewestern,16871,1
YAL005C,YLR347C,b_reconstitutedcomplex,16873,1
YAL005C,YNL007C,b_affinitycapturewestern,16875,2
YAL005C,YNL007C,b_cocrystalstructure,16877,1
YAL005C,YNL007C,b_proteinpeptide,16879,1
YAL005C,YNL007C,b_reconstitutedcomplex,16881,1
YAL005C,YNL007C,b_unknown,16883,1
YAL005C,YNL064C,b_affinitycapturewestern,16885,5
YAL005C,YNL064C,b_biochemicalactivity,16887,1
YAL005C,YNL064C,b_cofractionation,16889,1
YAL005C,YNL064C,b_copurification,16891,1
YAL005C,YNL064C,b_reconstitutedcomplex,16893,1
YAL005C,YNL064C,b_unknown,16895,1
YAL005C,YOR027W,b_affinitycapturewestern,16897,1
YAL005C,YOR027W,b_reconstitutedcomplex,16899,1
YAL005C,YOR027W,b_twohybrid,16901,1
YAL005C,YOR098C,b_affinitycapturems,16903,1
YAL005C,YOR098C,b_reconstitutedcomplex,16905,1
YAL005C,YPL106C,b_affinitycapturems,16907,1
YAL005C,YPL106C,b_affinitycapturewestern,16909,2
YAL005C,YPL106C,b_cofractionation,16911,1
YAL005C,YPL106C,b_reconstitutedcomplex,16913,1
YAL005C,YPL240C,b_affinitycapturems,16915,1
YAL005C,YPL240C,b_reconstitutedcomplex,16917,2
YAL005C,YPL240C,b_unknown,16919,1
YAL007C,YAR002C-A,b_affinitycapturems,16921,2
YAL007C,YAR002C-A,b_affinitycapturewestern,16923,1
YAL007C,YAR002C-A,b_cofractionation,16925,2
YAL009W,YHR004C,b_affinitycapturems,16927,2
YAL009W,YHR004C,b_affinitycapturewestern,16929,1
YAL009W,YHR004C,b_copurification,16931,1
YAL009W,YHR004C,b_reconstitutedcomplex,16933,1
YAL009W,YHR004C,b_unknown,16935,1
YAL011W,YDR334W,b_affinitycapturems,16937,3
YAL011W,YJL081C,b_affinitycapturems,16939,2
YAL011W,YOL012C,b_affinitycapturems,16941,2
YAL014C,YER133W,b_twohybrid,16943,2
YAL014C,YMR197C,b_affinitycapturewestern,16945,1
YAL014C,YMR197C,b_unknown,16947,1
YAL014C,YOR036W,b_affinitycapturewestern,16949,1
YAL014C,YOR036W,b_unknown,16951,1
YAL016W,YDL134C,b_affinitycapturems,16953,4
YAL016W,YDL134C,b_affinitycapturewestern,16955,3
YAL016W,YDL134C,b_copurification,16957,1
YAL016W,YDL134C,b_unknown,16959,1
YAL016W,YDL188C,b_affinitycapturems,16961,3
YAL016W,YDL188C,b_affinitycapturewestern,16963,3
YAL016W,YGL190C,b_affinitycapturems,16965,3
YAL016W,YGL190C,b_affinitycapturewestern,16967,2
YAL016W,YIL153W,b_affinitycapturewestern,16969,1
YAL016W,YOR014W,b_affinitycapturems,16971,3
YAL016W,YOR014W,b_unknown,16973,1
YAL016W,YPL152W,b_affinitycapturems,16975,3
YAL016W,YPL152W,b_affinitycapturewestern,16977,1
YAL019W,YBR160W,b_biochemicalactivity,16979,1
YAL019W,YBR160W,b_reconstitutedcomplex,16981,1
YAL020C,YKR048C,b_affinitycapturewestern,16983,1
YAL020C,YKR048C,b_twohybrid,16985,1
YAL021C,YCR093W,b_affinitycapturems,16987,5
YAL021C,YCR093W,b_affinitycapturewestern,16989,3
YAL021C,YCR093W,b_copurification,16991,2
YAL021C,YCR093W,b_twohybrid,16993,1
YAL021C,YDL165W,b_affinitycapturems,16995,1
YAL021C,YDL165W,b_affinitycapturewestern,16997,2
YAL021C,YDL165W,b_copurification,16999,1
YAL021C,YDL165W,b_twohybrid,17001,1
YAL021C,YDR443C,b_affinitycapturewestern,17003,1
YAL021C,YDR443C,b_twohybrid,17005,1
YAL021C,YER068W,b_affinitycapturems,17007,3
YAL021C,YER068W,b_affinitycapturewestern,17009,2
YAL021C,YER068W,b_copurification,17011,1
YAL021C,YGR092W,b_affinitycapturewestern,17013,1
YAL021C,YGR092W,b_copurification,17015,1
YAL021C,YGR092W,b_twohybrid,17017,3
YAL021C,YGR092W,b_unknown,17019,1
YAL021C,YGR134W,b_affinitycapturems,17021,4
YAL021C,YGR134W,b_affinitycapturewestern,17023,1
YAL021C,YGR134W,b_copurification,17025,1
YAL021C,YNL288W,b_affinitycapturems,17027,4
YAL021C,YNL288W,b_affinitycapturewestern,17029,1
YAL021C,YNL288W,b_copurification,17031,1
YAL021C,YNR052C,b_affinitycapturems,17033,5
YAL021C,YNR052C,b_affinitycapturewestern,17035,7
YAL021C,YNR052C,b_cofractionation,17037,1
YAL021C,YNR052C,b_copurification,17039,4
YAL021C,YNR052C,b_twohybrid,17041,6
YAL021C,YNR052C,b_unknown,17043,2
YAL021C,YPR072W,b_affinitycapturems,17045,1
YAL021C,YPR072W,b_affinitycapturewestern,17047,2
YAL021C,YPR072W,b_copurification,17049,1
YAL023C,YDL095W,b_affinitycapturewestern,17051,2
YAL024C,YBR160W,b_biochemicalactivity,17053,1
YAL024C,YBR160W,b_reconstitutedcomplex,17055,1
YAL024C,YHR158C,b_affinitycapturems,17057,1
YAL024C,YHR158C,b_affinitycapturewestern,17059,2
YAL024C,YNL098C,b_affinitycapturewestern,17061,1
YAL024C,YNL098C,b_reconstitutedcomplex,17063,1
YAL024C,YNL098C,b_twohybrid,17065,1
YAL024C,YPR119W,b_affinitycapturems,17067,1
YAL024C,YPR119W,b_biochemicalactivity,17069,1
YAL025C,YGR103W,b_affinitycapturems,17071,1
YAL025C,YGR103W,b_unknown,17073,1
YAL025C,YHR066W,b_affinitycapturems,17075,1
YAL025C,YHR066W,b_unknown,17077,1
YAL026C,YDL192W,b_colocalization,17079,1
YAL026C,YDL192W,b_reconstitutedcomplex,17081,1
YAL026C,YEL022W,b_affinitycapturewestern,17083,1
YAL026C,YEL022W,b_twohybrid,17085,1
YAL028W,YBR160W,b_biochemicalactivity,17087,1
YAL028W,YBR160W,b_reconstitutedcomplex,17089,1
YAL029C,YBR109C,b_affinitycapturems,17091,1
YAL029C,YBR109C,b_reconstitutedcomplex,17093,1
YAL029C,YBR130C,b_affinitycapturems,17095,4
YAL029C,YBR130C,b_affinitycapturewestern,17097,3
YAL029C,YBR130C,b_copurification,17099,1
YAL029C,YBR130C,b_reconstitutedcomplex,17101,1
YAL029C,YBR130C,b_twohybrid,17103,1
YAL029C,YFL039C,b_affinitycapturems,17105,2
YAL029C,YFL039C,b_unknown,17107,1
YAL029C,YKL130C,b_affinitycapturems,17109,2
YAL029C,YKL130C,b_affinitycapturewestern,17111,1
YAL029C,YKL130C,b_twohybrid,17113,1
YAL029C,YOR035C,b_affinitycapturewestern,17115,1
YAL029C,YOR035C,b_twohybrid,17117,1
YAL014C,YAL030W,b_affinitycapturewestern,17120,1
YAL014C,YAL030W,b_unknown,17122,1
YAL030W,YBL050W,b_reconstitutedcomplex,17123,1
YAL030W,YBL050W,b_unknown,17125,1
YAL030W,YDR468C,b_affinitycapturewestern,17127,1
YAL030W,YDR468C,b_unknown,17129,1
YAL030W,YER143W,b_affinitycapturewestern,17131,2
YAL030W,YGR009C,b_affinitycapturewestern,17133,3
YAL030W,YGR009C,b_cocrystalstructure,17135,1
YAL030W,YGR009C,b_reconstitutedcomplex,17137,1
YAL030W,YGR009C,b_unknown,17139,2
YAL030W,YMR183C,b_affinitycapturewestern,17141,2
YAL030W,YNR049C,b_affinitycapturewestern,17143,2
YAL030W,YPL232W,b_affinitycapturewestern,17145,2
YAL030W,YPL232W,b_cocrystalstructure,17147,1
YAL030W,YPL232W,b_reconstitutedcomplex,17149,1
YAL030W,YPL232W,b_unknown,17151,1
YAL031C,YBR160W,b_biochemicalactivity,17153,1
YAL031C,YBR160W,b_reconstitutedcomplex,17155,1
YAL031C,YCL027W,b_proteinpeptide,17157,1
YAL031C,YCL027W,b_twohybrid,17159,1
YAL032C,YDL209C,b_affinitycapturems,17161,4
YAL032C,YDR416W,b_affinitycapturems,17163,3
YAL032C,YDR416W,b_twohybrid,17165,2
YAL032C,YLL036C,b_affinitycapturems,17167,3
YAL032C,YLL036C,b_copurification,17169,1
YAL032C,YLR424W,b_affinitycapturems,17171,1
YAL032C,YLR424W,b_twohybrid,17173,1
YAL032C,YMR213W,b_affinitycapturems,17175,3
YAL032C,YPL151C,b_affinitycapturems,17177,4
YAL032C,YPL151C,b_affinitycapturewestern,17179,1
YAL032C,YPL151C,b_reconstitutedcomplex,17181,1
YAL032C,YPL151C,b_twohybrid,17183,3
YAL033W,YBR257W,b_affinitycapturems,17185,1
YAL033W,YBR257W,b_twohybrid,17187,1
YAL033W,YGR030C,b_affinitycapturems,17189,1
YAL033W,YGR030C,b_twohybrid,17191,1
YAL033W,YHR062C,b_affinitycapturems,17193,1
YAL033W,YHR062C,b_insilico,17195,1
YAL033W,YHR062C,b_twohybrid,17197,1
YAL034W-A,YDR318W,b_affinitycapturewestern,17199,1
YAL034W-A,YER018C,b_affinitycapturems,17201,1
YAL034W-A,YER018C,b_affinitycapturewestern,17203,1
YAL034W-A,YGL093W,b_affinitycapturems,17205,1
YPR010C,YMR117C,b_twohybrid,44492,1
YAL034W-A,YGL093W,b_affinitycapturewestern,17207,1
YAL034W-A,YIL144W,b_affinitycapturems,17209,1
YAL034W-A,YIL144W,b_affinitycapturewestern,17211,1
YAL034W-A,YIR010W,b_affinitycapturems,17213,5
YAL034W-A,YIR010W,b_affinitycapturewestern,17215,2
YAL034W-A,YJR112W,b_affinitycapturems,17217,4
YAL034W-A,YJR112W,b_affinitycapturewestern,17219,1
YAL034W-A,YJR112W,b_cofractionation,17221,1
YAL034W-A,YKL049C,b_affinitycapturewestern,17223,2
YAL034W-A,YMR117C,b_affinitycapturems,17225,1
YAL034W-A,YMR117C,b_affinitycapturewestern,17227,1
YAL034W-A,YPL233W,b_affinitycapturems,17229,3
YAL034W-A,YPL233W,b_affinitycapturewestern,17231,1
YAL034W-A,YPR046W,b_affinitycapturems,17233,1
YAL034W-A,YPR046W,b_affinitycapturewestern,17235,1
YAL035W,YDL220C,b_twohybrid,17237,1
YAL035W,YDL220C,b_unknown,17239,1
YAL035W,YER036C,b_affinitycapturems,17241,3
YAL035W,YMR260C,b_affinitycapturewestern,17243,2
YAL035W,YMR260C,b_reconstitutedcomplex,17245,1
YAL035W,YMR260C,b_twohybrid,17247,2
YAL035W,YMR260C,b_unknown,17249,1
YAL038W,YDR510W,b_affinitycapturems,17251,2
YAL038W,YJL164C,b_biochemicalactivity,17253,2
YAL038W,YNL307C,b_affinitycapturewestern,17255,1
YAL038W,YNL307C,b_biochemicalactivity,17257,1
YAL038W,YNL307C,b_twohybrid,17259,1
YAL038W,YNL307C,b_unknown,17261,1
YAL040C,YBR160W,b_affinitycapturewestern,17263,3
YAL040C,YBR160W,b_biochemicalactivity,17265,3
YAL040C,YBR160W,b_reconstitutedcomplex,17267,1
YAL040C,YBR160W,b_unknown,17269,1
YAL040C,YJL157C,b_affinitycapturewestern,17271,2
YAL040C,YJL157C,b_unknown,17273,1
YAL040C,YNL064C,b_affinitycapturewestern,17275,1
YAL040C,YNL064C,b_unknown,17277,1
YAL041W,YBR200W,b_affinitycapturems,17279,2
YAL041W,YBR200W,b_affinitycapturewestern,17281,5
YAL041W,YBR200W,b_cocrystalstructure,17283,1
YAL041W,YBR200W,b_reconstitutedcomplex,17285,4
YAL041W,YBR200W,b_twohybrid,17287,5
YAL041W,YBR200W,b_unknown,17289,2
YAL041W,YDR103W,b_affinitycapturewestern,17291,1
YAL041W,YDR103W,b_reconstitutedcomplex,17293,1
YAL041W,YGR152C,b_affinitycapturewestern,17295,2
YAL041W,YGR152C,b_reconstitutedcomplex,17297,2
YAL041W,YGR152C,b_twohybrid,17299,1
YAL041W,YGR152C,b_unknown,17301,1
YAL041W,YJL157C,b_affinitycapturewestern,17303,2
YAL041W,YJL157C,b_reconstitutedcomplex,17305,1
YAL041W,YJL157C,b_twohybrid,17307,5
YAL041W,YJL157C,b_unknown,17309,2
YAL041W,YLR229C,b_affinitycapturewestern,17311,2
YAL041W,YLR229C,b_reconstitutedcomplex,17313,1
YAL041W,YLR229C,b_twohybrid,17315,3
YAL041W,YLR229C,b_unknown,17317,1
YAL041W,YNL298W,b_affinitycapturewestern,17319,1
YAL041W,YNL298W,b_biochemicalactivity,17321,1
YAL041W,YNL298W,b_unknown,17323,1
YAL041W,YOR212W,b_reconstitutedcomplex,17325,2
YAL041W,YOR212W,b_twohybrid,17327,4
YAL041W,YOR212W,b_unknown,17329,4
YAL042W,YML067C,b_affinitycapturewestern,17331,1
YAL042W,YML067C,b_unknown,17333,1
YAL043C,YDR195W,b_affinitycapturems,17335,6
YAL043C,YDR228C,b_affinitycapturems,17337,1
YAL043C,YDR228C,b_reconstitutedcomplex,17339,1
YAL043C,YDR301W,b_affinitycapturems,17341,4
YAL043C,YDR301W,b_affinitycapturewestern,17343,1
YAL043C,YDR301W,b_unknown,17345,1
YAL043C,YER133W,b_affinitycapturems,17347,7
YAL043C,YER133W,b_biochemicalactivity,17349,1
YAL043C,YER133W,b_reconstitutedcomplex,17351,1
YAL043C,YGR156W,b_affinitycapturems,17353,5
YAL043C,YGR156W,b_affinitycapturewestern,17355,1
YAL043C,YGR156W,b_farwestern,17357,1
YAL043C,YJR093C,b_affinitycapturems,17359,4
YAL043C,YJR093C,b_affinitycapturewestern,17361,1
YAL043C,YJR093C,b_unknown,17363,1
YAL043C,YKL018W,b_affinitycapturems,17365,4
YAL043C,YKL018W,b_affinitycapturewestern,17367,1
YAL043C,YKL059C,b_affinitycapturems,17369,7
YAL043C,YKL059C,b_affinitycapturewestern,17371,1
YAL043C,YKR002W,b_affinitycapturems,17373,5
YAL043C,YKR002W,b_affinitycapturewestern,17375,1
YAL043C,YKR002W,b_unknown,17377,1
YAL043C,YLR115W,b_affinitycapturems,17379,5
YAL043C,YLR115W,b_copurification,17381,1
YAL043C,YLR115W,b_reconstitutedcomplex,17383,1
YAL043C,YLR115W,b_unknown,17385,1
YAL043C,YLR277C,b_affinitycapturems,17387,7
YAL043C,YLR277C,b_unknown,17389,1
YAL043C,YMR039C,b_affinitycapturewestern,17391,1
YAL043C,YMR039C,b_reconstitutedcomplex,17393,1
YAL043C,YMR061W,b_affinitycapturems,17395,3
YAL043C,YNL222W,b_affinitycapturems,17397,4
YAL043C,YNL222W,b_affinitycapturewestern,17399,1
YAL043C,YNL222W,b_reconstitutedcomplex,17401,1
YAL043C,YNL222W,b_twohybrid,17403,1
YAL043C,YNL317W,b_affinitycapturems,17405,8
YAL043C,YNL317W,b_affinitycapturewestern,17407,2
YAL043C,YPL008W,b_affinitycapturems,17409,2
YAL043C,YPR107C,b_affinitycapturems,17411,5
YAL043C,YPR107C,b_unknown,17413,1
YAL047C,YHR172W,b_affinitycapturems,17415,2
YAL047C,YHR172W,b_affinitycapturewestern,17417,3
YAL047C,YHR172W,b_reconstitutedcomplex,17419,2
YAL047C,YHR172W,b_twohybrid,17421,1
YAL047C,YHR172W,b_unknown,17423,1
YAL047C,YLR045C,b_affinitycapturewestern,17425,2
YAL047C,YLR045C,b_reconstitutedcomplex,17427,1
YAL047C,YLR045C,b_twohybrid,17429,2
YAL047C,YLR045C,b_unknown,17431,1
YAL047C,YLR212C,b_affinitycapturewestern,17433,2
YAL047C,YLR212C,b_reconstitutedcomplex,17435,2
YAL047C,YLR212C,b_twohybrid,17437,1
YAL047C,YNL126W,b_affinitycapturewestern,17439,2
YAL047C,YNL126W,b_reconstitutedcomplex,17441,2
YAL047C,YNL126W,b_twohybrid,17443,2
YAL047C,YNL126W,b_unknown,17445,1
YAL047C,YNL188W,b_colocalization,17447,1
YAL047C,YNL188W,b_reconstitutedcomplex,17449,1
YAL047C,YNL188W,b_twohybrid,17451,1
YAL047C,YOR373W,b_affinitycapturewestern,17453,1
YAL047C,YOR373W,b_twohybrid,17455,1
YAL051W,YOR363C,b_affinitycapturewestern,17457,1
YAL051W,YOR363C,b_colocalization,17459,1
YAL051W,YOR363C,b_reconstitutedcomplex,17461,1
YAL051W,YOR363C,b_unknown,17463,1
YAL055W,YDR265W,b_reconstitutedcomplex,17465,1
YAL055W,YDR265W,b_twohybrid,17467,1
YAL055W,YGR133W,b_reconstitutedcomplex,17469,1
YAL055W,YGR133W,b_twohybrid,17471,1
YAL056W,YER020W,b_affinitycapturewestern,17473,1
YAL056W,YER020W,b_reconstitutedcomplex,17475,1
YAL056W,YER020W,b_twohybrid,17477,2
YAL056W,YER020W,b_unknown,17479,1
YAL062W,YDR388W,b_affinitycapturewestern,17481,1
YAL062W,YDR388W,b_twohybrid,17483,1
YAR002C-A,YGL200C,b_affinitycapturems,17485,3
YAR002C-A,YGL200C,b_affinitycapturewestern,17487,1
YAR002C-A,YGL200C,b_cofractionation,17489,2
YAR002C-A,YML012W,b_affinitycapturems,17491,1
YAR002C-A,YML012W,b_affinitycapturewestern,17493,1
YAR002C-A,YML012W,b_cofractionation,17495,2
YAR002W,YBR160W,b_biochemicalactivity,17497,1
YAR002W,YBR160W,b_reconstitutedcomplex,17499,1
YAR002W,YDL229W,b_affinitycapturems,17501,1
YAR002W,YDL229W,b_affinitycapturewestern,17503,1
YAR002W,YDL229W,b_reconstitutedcomplex,17505,2
YAR002W,YER110C,b_affinitycapturems,17507,3
YAR002W,YER110C,b_affinitycapturewestern,17509,1
YAR002W,YER110C,b_reconstitutedcomplex,17511,2
YAR002W,YER165W,b_affinitycapturems,17513,1
YAR002W,YER165W,b_affinitycapturewestern,17515,1
YAR002W,YER165W,b_reconstitutedcomplex,17517,2
YAR002W,YLR293C,b_affinitycapturewestern,17519,1
YAR002W,YLR293C,b_reconstitutedcomplex,17521,1
YAR002W,YLR335W,b_affinitycapturems,17523,3
YAR002W,YLR335W,b_affinitycapturewestern,17525,2
YAR002W,YLR335W,b_reconstitutedcomplex,17527,2
YAR002W,YLR347C,b_affinitycapturems,17529,4
YAR002W,YLR347C,b_affinitycapturewestern,17531,2
YAR002W,YLR347C,b_reconstitutedcomplex,17533,2
YAR002W,YMR047C,b_affinitycapturems,17535,1
YAR002W,YMR047C,b_reconstitutedcomplex,17537,1
YAR002W,YNL189W,b_affinitycapturems,17539,3
YAR002W,YNL189W,b_affinitycapturewestern,17541,2
YAR002W,YNL189W,b_reconstitutedcomplex,17543,2
YAR003W,YBR175W,b_affinitycapturems,17545,4
YAR003W,YBR175W,b_affinitycapturewestern,17547,1
YAR003W,YBR175W,b_twohybrid,17549,1
YAR003W,YBR258C,b_affinitycapturems,17551,1
YAR003W,YBR258C,b_affinitycapturewestern,17553,1
YAR003W,YDR469W,b_affinitycapturems,17555,4
YAR003W,YDR469W,b_affinitycapturewestern,17557,1
YAR003W,YHR119W,b_affinitycapturems,17559,5
YAR003W,YHR119W,b_affinitycapturewestern,17561,2
YAR003W,YHR119W,b_copurification,17563,1
YAR003W,YKL018W,b_affinitycapturems,17565,2
YAR003W,YKL018W,b_affinitycapturewestern,17567,1
YAR003W,YLR015W,b_affinitycapturems,17569,5
YAR003W,YLR015W,b_affinitycapturewestern,17571,1
YAR003W,YPL138C,b_affinitycapturems,17573,4
YAR003W,YPL138C,b_affinitycapturewestern,17575,1
YAR007C,YBL023C,b_affinitycapturewestern,17577,1
YAR007C,YBR136W,b_affinitycapturems,17579,2
YAR007C,YBR136W,b_affinitycapturewestern,17581,2
YAR007C,YBR136W,b_biochemicalactivity,17583,2
YAR007C,YBR136W,b_reconstitutedcomplex,17585,1
YAR007C,YBR136W,b_twohybrid,17587,1
YAR007C,YHR164C,b_affinitycapturems,17589,2
YAR007C,YHR164C,b_reconstitutedcomplex,17591,1
YAR007C,YHR164C,b_twohybrid,17593,1
YAR007C,YJL173C,b_affinitycapturems,17595,2
YAR007C,YJL173C,b_copurification,17597,1
YAR007C,YJL173C,b_twohybrid,17599,1
YAR007C,YJL173C,b_unknown,17601,2
YAR007C,YLR103C,b_affinitycapturewestern,17603,1
YAR007C,YML032C,b_affinitycapturems,17605,2
YAR007C,YML032C,b_colocalization,17607,1
YAR007C,YML032C,b_twohybrid,17609,1
YAR007C,YML032C,b_unknown,17611,1
YAR007C,YNL312W,b_affinitycapturems,17613,3
YAR007C,YNL312W,b_copurification,17615,1
YAR007C,YNL312W,b_reconstitutedcomplex,17617,1
YAR007C,YNL312W,b_unknown,17619,1
YAR008W,YLR105C,b_affinitycapturewestern,17621,1
YAR008W,YLR105C,b_copurification,17623,1
YAR008W,YLR105C,b_unknown,17625,1
YAR008W,YMR059W,b_copurification,17627,1
YAR008W,YMR059W,b_twohybrid,17629,1
YAR008W,YMR059W,b_unknown,17631,1
YAR008W,YPL083C,b_copurification,17633,1
YAR008W,YPL083C,b_unknown,17635,1
YAR014C,YER133W,b_affinitycapturems,17637,2
YAR014C,YER133W,b_affinitycapturewestern,17639,2
YAR014C,YER133W,b_twohybrid,17641,3
YAR014C,YER155C,b_affinitycapturems,17643,3
YAR014C,YER155C,b_twohybrid,17645,1
YAR015W,YPL240C,b_affinitycapturems,17647,1
YAR015W,YPL240C,b_twohybrid,17649,1
YAR019C,YFR028C,b_biochemicalactivity,17651,3
YAR019C,YFR028C,b_reconstitutedcomplex,17653,1
YAR019C,YFR028C,b_unknown,17655,1
YAR019C,YGR092W,b_biochemicalactivity,17657,1
YAR019C,YGR092W,b_colocalization,17659,2
YAR019C,YGR092W,b_reconstitutedcomplex,17661,1
YAR019C,YML064C,b_affinitycapturewestern,17663,5
YAR019C,YML064C,b_colocalization,17665,1
YAR019C,YML064C,b_twohybrid,17667,1
YAR019C,YML064C,b_unknown,17669,2
YAR027W,YAR030C,b_twohybrid,17671,2
YAR027W,YBR135W,b_twohybrid,17673,2
YAR033W,YGL051W,b_copurification,17675,1
YAR033W,YGL051W,b_twohybrid,17677,1
YAR042W,YHR195W,b_affinitycapturewestern,17679,1
YAR042W,YHR195W,b_colocalization,17681,1
YAR064W,YBR109C,b_reconstitutedcomplex,17683,1
YAR064W,YBR109C,b_unknown,17685,1
YBL002W,YBR009C,b_cocrystalstructure,17687,1
YBL002W,YCL066W,b_twohybrid,17689,2
YBL002W,YDR225W,b_cocrystalstructure,17691,1
YBL002W,YDR225W,b_copurification,17693,2
YBL002W,YOL012C,b_affinitycapturems,17695,1
YBL002W,YOL012C,b_copurification,17697,1
YBL003C,YDR225W,b_affinitycapturems,17699,1
YBL003C,YDR225W,b_copurification,17701,2
YBL003C,YGL241W,b_affinitycapturems,17703,2
YBL003C,YGL241W,b_affinitycapturewestern,17705,1
YBL003C,YGL241W,b_reconstitutedcomplex,17707,1
YBL003C,YHR099W,b_affinitycapturems,17709,1
YBL003C,YHR099W,b_affinitycapturewestern,17711,1
YBL003C,YKR048C,b_affinitycapturems,17713,2
