YAR033W.unknown,YGL051W.unknown,inner,2,b_copurification,1,b_twohybrid,1
YBL002W.nucleus,YDR225W.vacuole,inter,2,b_cocrystalstructure,1,b_copurification,2
YBL002W.nucleus,YOL012C.nucleus,inner,2,b_affinitycapturems,1,b_copurification,1
YBR009C.nucleus,YDR225W.vacuole,inter,4,b_affinitycapturewestern,1,b_cocrystalstructure,1,b_copurification,3,b_reconstitutedcomplex,1
YBR009C.nucleus,YOR244W.nucleus,inner,1,b_biochemicalactivity,2
YBR009C.nucleus,YJL115W.nucleus,inner,2,b_affinitycapturems,1,b_reconstitutedcomplex,1
YBR009C.nucleus,YJL081C.nucleus,inner,4,b_affinitycapturewestern,1,b_farwestern,1,b_reconstitutedcomplex,2,b_twohybrid,1
YBR009C.nucleus,YER110C.nucleus,inner,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YBR009C.nucleus,YBR010W.nucleus,inner,4,b_affinitycapturewestern,2,b_cocrystalstructure,1,b_copurification,1,b_reconstitutedcomplex,2
YBR009C.nucleus,YDR224C.nucleus,inner,3,b_affinitycapturems,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YBR009C.nucleus,YDR227W.nuclear periphery,inner,2,b_copurification,1,b_reconstitutedcomplex,1
YBR009C.nucleus,YEL056W.unknown,inter,3,b_affinitycapturems,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YBR009C.nucleus,YGR252W.nucleus,inner,1,b_biochemicalactivity,2
YBR009C.nucleus,YIL126W.nucleus,inner,3,b_affinitycapturewestern,1,b_farwestern,1,b_reconstitutedcomplex,1
YBR009C.nucleus,YLL022C.nucleus,inner,2,b_affinitycapturems,1,b_twohybrid,1
YBR009C.nucleus,YLR399C.nucleus,inner,3,b_affinitycapturems,1,b_reconstitutedcomplex,1,b_twohybrid,2
YBR009C.nucleus,YLR442C.nuclear periphery,inner,4,b_affinitycapturewestern,1,b_copurification,1,b_proteinpeptide,1,b_reconstitutedcomplex,5
YBR009C.nucleus,YMR308C.nucleus,inner,3,b_affinitycapturems,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YBR009C.nucleus,YNL031C.unknown,inter,2,b_affinitycapturems,1,b_affinitycapturewestern,1
YBR009C.nucleus,YNL206C.nucleus,inner,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YBR009C.nucleus,YPL001W.unknown,inter,3,b_affinitycapturems,3,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YCL066W.unknown,YMR043W.nucleus,inter,1,b_reconstitutedcomplex,3
YCL067C.unknown,YCL066W.unknown,inner,2,b_cocrystalstructure,1,b_reconstitutedcomplex,1
YBL003C.nucleus,YDR225W.vacuole,inter,2,b_affinitycapturems,1,b_copurification,2
YDR225W.vacuole,YGL241W.cytoplasm,inter,3,b_affinitycapturems,2,b_affinitycapturewestern,2,b_reconstitutedcomplex,1
YDR225W.vacuole,YGL241W.nucleus,inter,3,b_affinitycapturems,2,b_affinitycapturewestern,2,b_reconstitutedcomplex,1
YDR225W.vacuole,YJL081C.nucleus,inter,5,b_affinitycapturewestern,1,b_farwestern,1,b_reconstitutedcomplex,1,b_twohybrid,1,b_unknown,1
YDR225W.vacuole,YKR048C.cytoplasm,inter,4,b_affinitycapturems,1,b_affinitycapturewestern,3,b_reconstitutedcomplex,1,b_twohybrid,1
YBR010W.nucleus,YDR225W.vacuole,inter,4,b_affinitycapturewestern,1,b_cocrystalstructure,1,b_copurification,3,b_reconstitutedcomplex,1
YDR224C.nucleus,YDR225W.vacuole,inter,3,b_affinitycapturewestern,2,b_copurification,3,b_reconstitutedcomplex,1
YDR225W.vacuole,YGR252W.nucleus,inter,2,b_biochemicalactivity,1,b_copurification,1
YDR225W.vacuole,YNL031C.unknown,inter,1,b_copurification,2
YDR225W.vacuole,YDR448W.nucleus,inter,2,b_affinitycapturems,1,b_copurification,1
YDR225W.vacuole,YNL030W.nucleus,inter,1,b_copurification,2
YBL003C.nucleus,YGL241W.nucleus,inner,3,b_affinitycapturems,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YBL003C.nucleus,YHR099W.unknown,inter,2,b_affinitycapturems,1,b_affinitycapturewestern,1
YBL003C.nucleus,YLR033W.nucleus,inner,1,b_affinitycapturems,2
YBL003C.nucleus,YOR244W.nucleus,inner,2,b_affinitycapturems,1,b_biochemicalactivity,1
YBL003C.nucleus,YKR048C.cytoplasm,inter,3,b_affinitycapturems,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YER148W.nucleus,YGL241W.nucleus,inner,4,b_affinitycapturems,2,b_affinitycapturewestern,2,b_reconstitutedcomplex,3,b_unknown,1
YGL241W.nucleus,YOL012C.nucleus,inner,1,b_affinitycapturems,2
YGL241W.cytoplasm,YKR048C.cytoplasm,inner,3,b_affinitycapturems,3,b_affinitycapturewestern,2,b_reconstitutedcomplex,2
YDR224C.nucleus,YGL241W.nucleus,inner,2,b_affinitycapturems,2,b_affinitycapturewestern,1
YGL241W.nucleus,YPR086W.nucleus,inner,1,b_reconstitutedcomplex,1
YHR099W.unknown,YOR244W.nucleus,inter,3,b_affinitycapturems,3,b_affinitycapturewestern,3,b_copurification,3
YDR176W.nucleus,YHR099W.unknown,inter,4,b_cofractionation,1,b_copurification,1,b_reconstitutedcomplex,1,b_unknown,1
YHR099W.unknown,YJL081C.nucleus,inter,2,b_affinitycapturems,2,b_affinitycapturewestern,1
YGR252W.nucleus,YHR099W.unknown,inter,3,b_affinitycapturems,1,b_affinitycapturewestern,2,b_unknown,1
YBR081C.nucleus,YHR099W.unknown,inter,5,b_affinitycapturems,1,b_affinitycapturewestern,3,b_cofractionation,1,b_copurification,2,b_unknown,1
YBR198C.nucleus,YHR099W.unknown,inter,2,b_affinitycapturems,1,b_unknown,1
YDR145W.nucleus,YHR099W.unknown,inter,3,b_affinitycapturems,2,b_affinitycapturewestern,2,b_unknown,1
YDR167W.nucleus,YHR099W.unknown,inter,2,b_affinitycapturems,1,b_copurification,1
YDR392W.nucleus,YHR099W.unknown,inter,3,b_affinitycapturems,1,b_affinitycapturewestern,1,b_unknown,1
YDR448W.nucleus,YHR099W.unknown,inter,4,b_affinitycapturems,2,b_affinitycapturewestern,2,b_copurification,2,b_unknown,1
YGL112C.nucleus,YHR099W.unknown,inter,1,b_affinitycapturems,2
YHR099W.unknown,YLR055C.nucleus,inter,2,b_copurification,1,b_unknown,1
YHR099W.unknown,YMR223W.nucleus,inter,2,b_affinitycapturems,1,b_affinitycapturewestern,1
YHR099W.unknown,YMR236W.nucleus,inter,4,b_affinitycapturems,1,b_affinitycapturewestern,1,b_copurification,1,b_unknown,1
YHR099W.unknown,YOL148C.nucleus,inter,2,b_affinitycapturems,1,b_unknown,1
YHR099W.unknown,YPL047W.nucleus,inter,1,b_affinitycapturems,2
YHR099W.unknown,YPL254W.nucleus,inter,2,b_affinitycapturems,1,b_affinitycapturewestern,1
YHR099W.unknown,YPL248C.unknown,inner,2,b_affinitycapturewestern,1,b_fret,1
YGR002C.nucleus,YHR099W.unknown,inter,2,b_affinitycapturems,2,b_affinitycapturewestern,1
YHR099W.unknown,YNL107W.cytoplasm,inter,2,b_affinitycapturems,2,b_affinitycapturewestern,2
YHR099W.unknown,YNL107W.nucleus,inter,2,b_affinitycapturems,2,b_affinitycapturewestern,2
YHR090C.nucleus,YHR099W.unknown,inter,3,b_affinitycapturewestern,1,b_twohybrid,1,b_unknown,1
YHR099W.unknown,YPR023C.nucleus,inter,2,b_affinitycapturems,1,b_copurification,1
YIL126W.nucleus,YLR033W.nucleus,inner,1,b_affinitycapturems,4
YCR020W-B.nucleus,YLR033W.nucleus,inner,1,b_affinitycapturems,3
YDR303C.nucleus,YLR033W.nucleus,inner,1,b_affinitycapturems,3
YFR037C.nucleus,YLR033W.nucleus,inner,1,b_affinitycapturems,3
YGR275W.nucleus,YLR033W.nucleus,inner,1,b_affinitycapturems,2
YLR033W.nucleus,YMR091C.nucleus,inner,1,b_affinitycapturems,3
YCR052W.unknown,YLR033W.nucleus,inter,1,b_affinitycapturems,3
YKR008W.nucleus,YLR033W.nucleus,inner,1,b_affinitycapturems,3
YLR033W.nucleus,YLR357W.nucleus,inner,1,b_affinitycapturems,3
YLR033W.nucleus,YMR033W.unknown,inter,1,b_affinitycapturems,3
YLR033W.nucleus,YPR034W.nucleus,inner,1,b_affinitycapturems,3
YLR033W.nucleus,YML127W.nucleus,inner,1,b_affinitycapturems,4
YJL081C.nucleus,YOR244W.nucleus,inner,3,b_affinitycapturems,5,b_affinitycapturewestern,1,b_copurification,2
YFL039C.unknown,YOR244W.nucleus,inter,3,b_affinitycapturems,3,b_affinitycapturewestern,1,b_copurification,2
YGR002C.nucleus,YOR244W.nucleus,inner,2,b_affinitycapturems,3,b_copurification,1
YNL107W.nucleus,YOR244W.nucleus,inner,2,b_affinitycapturems,5,b_affinitycapturewestern,2
YNL030W.nucleus,YOR244W.nucleus,inner,1,b_biochemicalactivity,2
YDR359C.unknown,YOR244W.nucleus,inter,3,b_affinitycapturems,3,b_affinitycapturewestern,1,b_copurification,1
YEL018W.nucleus,YOR244W.nucleus,inner,2,b_affinitycapturems,1,b_copurification,1
YFL024C.nucleus,YOR244W.nucleus,inner,3,b_affinitycapturems,3,b_affinitycapturewestern,2,b_copurification,2
YHR090C.nucleus,YOR244W.nucleus,inner,3,b_affinitycapturems,1,b_affinitycapturewestern,3,b_copurification,1
YJR082C.nucleus,YOR244W.nucleus,inner,2,b_affinitycapturems,1,b_copurification,1
YNL136W.nucleus,YOR244W.nucleus,inner,1,b_affinitycapturems,2
YOR244W.nucleus,YPR023C.nucleus,inner,4,b_affinitycapturems,3,b_affinitycapturewestern,1,b_copurification,2,b_reconstitutedcomplex,1
YBL004W.cytoplasm,YJR002W.unknown,inter,2,b_affinitycapturems,1,b_affinitycapturewestern,1
YBL004W.nucleolus,YJR002W.unknown,inter,2,b_affinitycapturems,1,b_affinitycapturewestern,1
YCL059C.cytoplasm,YJR002W.unknown,inter,2,b_affinitycapturems,4,b_affinitycapturewestern,1
YCL059C.nucleolus,YJR002W.unknown,inter,2,b_affinitycapturems,4,b_affinitycapturewestern,1
YDL148C.unknown,YJR002W.unknown,inner,1,b_affinitycapturems,2
YER082C.unknown,YJR002W.unknown,inner,2,b_affinitycapturems,4,b_affinitycapturewestern,1
YJR002W.unknown,YPR144C.nucleus,inter,2,b_affinitycapturems,1,b_affinitycapturewestern,1
YJR002W.unknown,YOR310C.nucleolus,inter,1,b_affinitycapturems,2
YCR057C.nucleolus,YJR002W.unknown,inter,1,b_affinitycapturems,3
YJL069C.nucleolus,YJR002W.unknown,inter,2,b_affinitycapturems,1,b_affinitycapturewestern,1
YJR002W.unknown,YLR409C.nucleus,inter,2,b_affinitycapturems,1,b_affinitycapturewestern,1
YJR002W.unknown,YLR186W.cytoplasm,inter,2,b_affinitycapturems,1,b_affinitycapturewestern,1
YJR002W.unknown,YLR186W.nucleus,inter,2,b_affinitycapturems,1,b_affinitycapturewestern,1
YDL153C.unknown,YJR002W.unknown,inner,2,b_affinitycapturems,1,b_twohybrid,1
YJR002W.unknown,YNL075W.unknown,inner,3,b_affinitycapturewestern,1,b_twohybrid,3,b_unknown,1
YGR090W.nucleus,YJR002W.unknown,inter,2,b_affinitycapturems,4,b_affinitycapturewestern,1
YGR090W.nucleolus,YJR002W.unknown,inter,2,b_affinitycapturems,4,b_affinitycapturewestern,1
YJL109C.nucleolus,YJR002W.unknown,inter,1,b_affinitycapturems,4
YHR148W.unknown,YJR002W.unknown,inner,3,b_affinitycapturewestern,1,b_twohybrid,1,b_unknown,1
YHR196W.nucleolus,YJR002W.unknown,inter,1,b_affinitycapturems,2
YJR002W.unknown,YOR078W.nucleus,inter,1,b_affinitycapturems,2
YJR002W.unknown,YOR078W.nucleolus,inter,1,b_affinitycapturems,2
YBL005W.nucleus,YDR176W.nucleus,inner,2,b_affinitycapturewestern,1,b_twohybrid,1
YDR176W.nucleus,YER148W.nucleus,inner,2,b_affinitycapturewestern,2,b_reconstitutedcomplex,1
YDR176W.nucleus,YGR252W.nucleus,inner,4,b_affinitycapturewestern,1,b_copurification,1,b_reconstitutedcomplex,2,b_unknown,3
YBR081C.nucleus,YDR176W.nucleus,inner,5,b_affinitycapturems,4,b_affinitycapturewestern,5,b_cofractionation,1,b_copurification,1,b_unknown,2
YBR198C.nucleus,YDR176W.nucleus,inner,4,b_affinitycapturems,1,b_affinitycapturewestern,4,b_copurification,1,b_unknown,1
YCL010C.nucleus,YDR176W.nucleus,inner,2,b_affinitycapturems,2,b_twohybrid,1
YDR145W.nucleus,YDR176W.nucleus,inner,3,b_affinitycapturems,3,b_affinitycapturewestern,1,b_unknown,1
YDR167W.nucleus,YDR176W.nucleus,inner,4,b_affinitycapturems,2,b_affinitycapturewestern,1,b_copurification,1,b_unknown,1
YDR176W.nucleus,YDR392W.nucleus,inner,3,b_affinitycapturems,1,b_affinitycapturewestern,2,b_unknown,2
YDR176W.nucleus,YDR448W.nucleus,inner,7,b_affinitycapturems,4,b_affinitycapturewestern,9,b_cofractionation,1,b_copurification,4,b_reconstitutedcomplex,3,b_twohybrid,1,b_unknown,5
YDR176W.nucleus,YGL112C.nucleus,inner,4,b_affinitycapturems,6,b_affinitycapturewestern,3,b_copurification,1,b_unknown,1
YDR176W.nucleus,YLR055C.nucleus,inner,3,b_affinitycapturewestern,2,b_reconstitutedcomplex,1,b_unknown,2
YDR176W.nucleus,YMR223W.nucleus,inner,2,b_affinitycapturems,2,b_affinitycapturewestern,2
YDR176W.nucleus,YMR236W.nucleus,inner,4,b_affinitycapturems,1,b_affinitycapturewestern,2,b_copurification,1,b_unknown,1
YDR176W.nucleus,YOL148C.nucleus,inner,5,b_affinitycapturems,2,b_affinitycapturewestern,3,b_cofractionation,1,b_copurification,1,b_unknown,3
YDR176W.nucleus,YPL047W.nucleus,inner,1,b_affinitycapturems,3
YDR176W.nucleus,YPL254W.nucleus,inner,3,b_affinitycapturems,2,b_affinitycapturewestern,1,b_unknown,1
YDR176W.nucleus,YPL181W.nucleus,inner,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YDR176W.nucleus,YDR457W.nucleus,inner,2,b_affinitycapturewestern,1,b_unknown,1
YDR176W.nucleus,YER151C.cytoplasm,inter,1,b_twohybrid,2
YDR176W.nucleus,YGL013C.nucleus,inner,2,b_affinitycapturewestern,1,b_twohybrid,1
YDR176W.nucleus,YOR023C.nucleus,inner,2,b_copurification,1,b_reconstitutedcomplex,1
YBL007C.cytoplasm,YCL034W.cytoplasm,inner,3,b_affinitycapturewestern,1,b_reconstitutedcomplex,2,b_twohybrid,2
YBL007C.actin,YCR088W.actin,inner,5,b_affinitycapturewestern,1,b_fret,1,b_proteinpeptide,1,b_reconstitutedcomplex,1,b_unknown,2
YBL007C.cytoplasm,YER125W.unknown,inter,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YBL007C.actin,YER125W.unknown,inter,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YBL007C.cytoplasm,YFR024C-A.cytoplasm,inner,3,b_affinitycapturems,1,b_proteinpeptide,1,b_twohybrid,1
YBL007C.cytoplasm,YGR268C.cytoplasm,inner,1,b_twohybrid,2
YBL007C.cytoplasm,YHR016C.unknown,inter,4,b_affinitycapturems,1,b_proteinpeptide,1,b_reconstitutedcomplex,1,b_twohybrid,4
YBL007C.actin,YHR016C.unknown,inter,4,b_affinitycapturems,1,b_proteinpeptide,1,b_reconstitutedcomplex,1,b_twohybrid,4
YBL007C.actin,YIL095W.actin,inner,5,b_affinitycapturewestern,1,b_biochemicalactivity,1,b_reconstitutedcomplex,1,b_twohybrid,1,b_unknown,1
YBL007C.cytoplasm,YIR006C.punctate composite,inter,4,b_affinitycapturewestern,1,b_reconstitutedcomplex,2,b_twohybrid,1,b_unknown,1
YBL007C.actin,YIR006C.punctate composite,inter,4,b_affinitycapturewestern,1,b_reconstitutedcomplex,2,b_twohybrid,1,b_unknown,1
YBL007C.cytoplasm,YKR001C.cytoplasm,inner,2,b_affinitycapturewestern,1,b_twohybrid,1
YBL007C.cytoplasm,YNL084C.punctate composite,inter,3,b_affinitycapturewestern,1,b_reconstitutedcomplex,1,b_twohybrid,1
YBL007C.actin,YNL084C.punctate composite,inter,3,b_affinitycapturewestern,1,b_reconstitutedcomplex,1,b_twohybrid,1
YBL007C.cytoplasm,YNL094W.cytoplasm,inner,2,b_proteinpeptide,1,b_twohybrid,1
YBL007C.actin,YNL106C.actin,inner,3,b_affinitycapturems,2,b_affinitycapturewestern,1,b_farwestern,1
YBL007C.cytoplasm,YNL238W.early Golgi,inter,4,b_proteinpeptide,1,b_reconstitutedcomplex,1,b_twohybrid,1,b_unknown,1
YBL007C.cytoplasm,YNL238W.punctate composite,inter,4,b_proteinpeptide,1,b_reconstitutedcomplex,1,b_twohybrid,1,b_unknown,1
YBL007C.actin,YNL238W.early Golgi,inter,4,b_proteinpeptide,1,b_reconstitutedcomplex,1,b_twohybrid,1,b_unknown,1
YBL007C.actin,YNL238W.punctate composite,inter,4,b_proteinpeptide,1,b_reconstitutedcomplex,1,b_twohybrid,1,b_unknown,1
YBL007C.cytoplasm,YNL243W.punctate composite,inter,5,b_affinitycapturewestern,1,b_colocalization,1,b_reconstitutedcomplex,1,b_twohybrid,1,b_unknown,1
YBL007C.actin,YNL243W.punctate composite,inter,5,b_affinitycapturewestern,1,b_colocalization,1,b_reconstitutedcomplex,1,b_twohybrid,1,b_unknown,1
YBL007C.actin,YOR181W.actin,inner,6,b_affinitycapturems,4,b_affinitycapturewestern,2,b_biochemicalactivity,1,b_proteinpeptide,1,b_reconstitutedcomplex,1,b_twohybrid,1
YBL007C.actin,YPR171W.actin,inner,2,b_affinitycapturems,2,b_twohybrid,2
YBL007C.cytoplasm,YER133W.cytoplasm,inner,1,b_twohybrid,2
YBL007C.actin,YDR388W.actin,inner,4,b_affinitycapturewestern,1,b_farwestern,1,b_reconstitutedcomplex,1,b_twohybrid,1
YCL034W.cytoplasm,YOR181W.actin,inter,1,b_twohybrid,2
YCL034W.nucleus,YOR181W.actin,inter,1,b_twohybrid,2
YCR088W.actin,YFR024C-A.cytoplasm,inter,1,b_proteinpeptide,2
YCR088W.actin,YFR024C-A.mitochondrion,inter,1,b_proteinpeptide,2
YCR088W.actin,YFR024C-A.bud neck,inter,1,b_proteinpeptide,2
YCR088W.actin,YFR024C-A.cell periphery,inter,1,b_proteinpeptide,2
YCR088W.actin,YHR016C.unknown,inter,1,b_proteinpeptide,2
YCR088W.actin,YIL095W.actin,inner,4,b_affinitycapturewestern,2,b_proteinpeptide,2,b_reconstitutedcomplex,1,b_twohybrid,2
YCR088W.actin,YNL094W.cytoplasm,inter,3,b_affinitycapturewestern,1,b_proteinpeptide,2,b_twohybrid,2
YCR088W.actin,YNL106C.actin,inner,4,b_affinitycapturewestern,1,b_colocalization,1,b_proteinpeptide,1,b_twohybrid,1
YCR088W.actin,YFL039C.unknown,inter,4,b_cofractionation,1,b_colocalization,1,b_reconstitutedcomplex,1,b_unknown,1
YCR088W.actin,YNL298W.cytoplasm,inter,2,b_proteinpeptide,1,b_twohybrid,1
YCR088W.actin,YNL298W.cell periphery,inter,2,b_proteinpeptide,1,b_twohybrid,1
YCR088W.actin,YNL298W.bud,inter,2,b_proteinpeptide,1,b_twohybrid,1
YCR088W.actin,YDR388W.actin,inner,5,b_affinitycapturewestern,1,b_proteinpeptide,2,b_reconstitutedcomplex,1,b_twohybrid,3,b_unknown,4
YCR088W.actin,YDL029W.punctate composite,inter,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YCR088W.actin,YJR065C.unknown,inter,2,b_affinitycapturems,1,b_cofractionation,1
YCR088W.actin,YDR129C.actin,inner,1,b_unknown,2
YCR088W.actin,YIR003W.actin,inner,3,b_affinitycapturewestern,1,b_proteinpeptide,2,b_twohybrid,1
YCR088W.actin,YNL020C.actin,inner,5,b_affinitycapturewestern,1,b_colocalization,1,b_proteinpeptide,3,b_reconstitutedcomplex,1,b_twohybrid,1
YCR088W.actin,YNL138W.actin,inner,6,b_affinitycapturewestern,2,b_cofractionation,1,b_proteinpeptide,3,b_reconstitutedcomplex,2,b_twohybrid,3,b_unknown,2
YCR088W.actin,YOR284W.punctate composite,inter,1,b_twohybrid,2
YCR088W.actin,YOR367W.actin,inner,2,b_affinitycapturewestern,1,b_proteinpeptide,1
YER125W.unknown,YNL243W.punctate composite,inter,2,b_affinitycapturewestern,1,b_colocalization,1
YER125W.unknown,YFL039C.unknown,inner,2,b_affinitycapturewestern,1,b_colocalization,1
YDR388W.actin,YER125W.unknown,inter,3,b_affinitycapturewestern,1,b_reconstitutedcomplex,1,b_twohybrid,1
YDL140C.nucleus,YER125W.unknown,inter,6,b_affinitycapturems,1,b_affinitycapturewestern,2,b_biochemicalactivity,2,b_farwestern,2,b_reconstitutedcomplex,1,b_twohybrid,2
YDR138W.nucleus,YER125W.unknown,inter,2,b_biochemicalactivity,1,b_reconstitutedcomplex,1
YDL203C.unknown,YER125W.unknown,inner,2,b_affinitycapturewestern,1,b_twohybrid,1
YER125W.unknown,YFR022W.unknown,inner,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YER125W.unknown,YGL144C.unknown,inner,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YER125W.unknown,YIR033W.unknown,inner,2,b_affinitycapturems,1,b_reconstitutedcomplex,2
YER125W.unknown,YKL020C.cytoplasm,inter,4,b_affinitycapturewestern,1,b_biochemicalactivity,1,b_reconstitutedcomplex,1,b_twohybrid,2
YER125W.unknown,YMR275C.cytoplasm,inter,3,b_affinitycapturems,3,b_affinitycapturewestern,2,b_twohybrid,2
YER125W.unknown,YOR018W.cytoplasm,inter,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YER125W.unknown,YOR124C.cytoplasm,inter,2,b_affinitycapturems,3,b_affinitycapturewestern,1
YER125W.unknown,YOR138C.cytoplasm,inter,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YER125W.unknown,YOR138C.nucleus,inter,2,b_affinitycapturewestern,1,b_reconstitutedcomplex,1
YER125W.unknown,YPR084W.unknown,inner,2,b_affinitycapturewestern,1,b_twohybrid,1
YFR024C-A.cytoplasm,YGR268C.cytoplasm,inner,2,b_proteinpeptide,1,b_twohybrid,1
YFR024C-A.cytoplasm,YNL094W.cytoplasm,inner,2,b_proteinpeptide,2,b_twohybrid,1
YFR024C-A.cytoplasm,YOR181W.actin,inter,4,b_affinitycapturems,2,b_affinitycapturewestern,1,b_proteinpeptide,2,b_twohybrid,2
YFR024C-A.mitochondrion,YOR181W.actin,inter,4,b_affinitycapturems,2,b_affinitycapturewestern,1,b_proteinpeptide,2,b_twohybrid,2
YFR024C-A.bud neck,YOR181W.actin,inter,4,b_affinitycapturems,2,b_affinitycapturewestern,1,b_proteinpeptide,2,b_twohybrid,2
YFR024C-A.cell periphery,YOR181W.actin,inter,4,b_affinitycapturems,2,b_affinitycapturewestern,1,b_proteinpeptide,2,b_twohybrid,2
YFR024C-A.cytoplasm,YPR171W.actin,inter,2,b_proteinpeptide,2,b_twohybrid,1
YFR024C-A.mitochondrion,YPR171W.actin,inter,2,b_proteinpeptide,2,b_twohybrid,1
YFR024C-A.bud neck,YPR171W.actin,inter,2,b_proteinpeptide,2,b_twohybrid,1
YFR024C-A.cell periphery,YPR171W.actin,inter,2,b_proteinpeptide,2,b_twohybrid,1
YFR024C-A.cytoplasm,YJR083C.unknown,inter,2,b_proteinpeptide,1,b_twohybrid,1
YFR024C-A.mitochondrion,YJR083C.unknown,inter,2,b_proteinpeptide,1,b_twohybrid,1
YFR024C-A.bud neck,YJR083C.unknown,inter,2,b_proteinpeptide,1,b_twohybrid,1
